,drainJ,Bernoulli
716,3794186.041874999,0.014029618082618862
717,2567985.4710000004,0.004871395167575994
718,2798435.066785714,0.0027279812938425566
719,2999067.5943243243,0.007209664848012471
720,4314042.51328125,0.006235385814497272
721,3991663.3628571415,0.00818394388152767
722,4439564.64,0.006040530007794232
723,5111932.859999999,0.004676539360872954
724,2853115.0580769232,0.002533125487139517
725,2256131.1750000003,0.0017537022603273578
726,6219665.741250001,0.002338269680436477
727,6927829.868571429,0.0013639906469212783
728,745579.8707142858,0.0013639906469212783
729,1866961.98,0.000779423226812159
730,3267711.970714286,0.0013639906469212783
731,8751548.5425,0.0011691348402182386
732,3771450.854999998,0.0013639906469212783
733,3318597.759375,0.001558846453624318
734,5847351.0525,0.000779423226812159
735,5626865.024999999,0.0005845674201091193
736,7777577.6775,0.0003897116134060795
737,4027641.9074999997,0.000779423226812159
738,3245369.1525,0.0003897116134060795
739,2716550.983125,0.001558846453624318
740,5264982.495,0.0005845674201091193
741,666622.791,0.0009742790335151987
742,2890391.1749999993,0.0011691348402182386
743,4142998.9215,0.0019485580670303975
744,6001586.754545455,0.0021434138737334374
745,4251433.571052631,0.0037022603273577552
746,3094688.2909090905,0.006430241621200311
747,3341046.0246428577,0.005455962587685113
748,3241500.40862069,0.0056508183943881525
749,3826030.8084146343,0.00798908807482463
750,4279968.337846154,0.012665627435697584
751,4090519.1006756765,0.014419329696024942
752,4062140.954999998,0.015003897116134061
753,4003257.1489772717,0.0171473109898675
754,3941236.2655188683,0.020654715510522212
755,4020063.8368695625,0.02240841777084957
756,4469772.99973404,0.036632891660171474
757,4702954.794805654,0.05514419329696025
758,3895618.7421428594,0.049103663289166016
759,3942216.071772151,0.06157443491816056
760,4413001.261097561,0.07190179267342167
761,4765304.12152747,0.08865939204988309
762,4410305.82515625,0.1122369446609509
763,4672982.525252361,0.12353858144972721
764,4003935.280774654,0.12451286048324241
765,4328542.015714284,0.12685113016367888
766,3865192.0560289435,0.12120031176929072
767,3930997.1770150363,0.12957911145752143
768,4120282.0067999996,0.13152766952455183
769,4355258.984193098,0.14127045985970382
770,4067923.0714316554,0.13542478565861263
771,3630727.767503715,0.13113795791114574
772,3744628.660416668,0.12626656274356976
773,3494595.68209205,0.1397116134060795
774,3736149.9648659504,0.14536243180046765
775,3721447.225654414,0.13250194855806702
776,3861423.783883927,0.1309431021044427
777,3485745.2638384635,0.12665627435697585
778,3359793.0261386153,0.11808261886204209
779,3691618.427853652,0.11983632112236944
780,3660824.8471348323,0.10405300077942323
781,3327717.209655535,0.09333593141075604
782,3245078.918100002,0.08768511301636789
783,3607543.419230769,0.07852689010132502
784,3205287.6424327632,0.07969602494154326
785,3151743.0723895025,0.0705378020265004
786,3042123.1258235304,0.08281371784879189
787,2744554.3984554973,0.07443491816056118
788,2266305.4858846143,0.0759937646141855
789,2697478.6688372116,0.07540919719407638
790,2071952.0081295848,0.07969602494154326
791,1997703.8150774345,0.08807482462977397
792,1696353.8028602619,0.08924395946999221
793,1670021.6819318184,0.09431021044427124
794,1380454.8240517254,0.10171473109898675
795,1426204.007164949,0.11340607950116914
796,1220207.6547734125,0.1289945440374123
797,1396760.570609952,0.12139516757599376
798,1325338.7849999983,0.10872954014029618
799,1364883.8836633656,0.09840218238503508
800,1335595.4769375003,0.09353078721745908
801,1572381.1521021363,0.08203429462197974
802,1651114.6232399999,0.0730709275136399
803,1703449.5251273892,0.06118472330475448
804,1606863.1230978272,0.05378020265003897
805,1882164.130583756,0.038386593920498834
806,1738429.3841538471,0.03799688230709275
807,1536841.6883333335,0.03156664068589244
808,1837562.3799107145,0.03273577552611068
809,1762408.529068966,0.028254091971940763
810,1788754.9744565221,0.026890101325019487
811,1992474.9700434788,0.02240841777084957
812,2543976.744652174,0.02240841777084957
813,2202073.2031188104,0.019680436477007016
814,2444312.329363637,0.021434138737334373
815,1793053.419198113,0.020654715510522212
816,1494673.6995378148,0.02318784099766173
817,1875122.3197058828,0.019875292283710055
818,1343710.52943038,0.01539360872954014
819,1793635.9399565214,0.02240841777084957
820,2157997.546194689,0.02201870615744349
821,1900220.5520270267,0.02162899454403741
822,1875864.68553719,0.02357755261106781
823,2310700.652653848,0.02533125487139517
824,1868776.845937499,0.028059236165237724
825,2122615.76625,0.024162120031176928
826,1788763.9158,0.02435697583787997
827,2159615.8559831474,0.034684333593141076
828,2174676.201369864,0.04267342166796571
829,2177986.943333334,0.04734996102883866
830,2137275.38388889,0.04734996102883866
831,1850950.1420999991,0.05845674201091192
832,1647205.3880357135,0.060015588464536244
833,1689418.4216713486,0.06936866718628215
834,1469034.0544897954,0.08593141075604054
835,1542821.293220338,0.1034684333593141
836,1258930.403761062,0.11009353078721745
837,1336287.4045047169,0.12392829306313329
838,1272015.9504287792,0.13406079501169135
839,1211616.1021656971,0.13406079501169135
840,1530299.288380167,0.11788776305533905
841,1637170.0149697876,0.1289945440374123
842,1343812.8709185433,0.11243180046765394
843,1694781.1251479285,0.09879189399844115
844,1702102.882235294,0.09937646141855028
845,1763496.0101450908,0.08729540140296181
846,2112063.69335294,0.06625097427903351
847,1864928.2546323535,0.05300077942322681
848,2232990.9911637935,0.04520654715510522
849,2343306.204951924,0.04053000779423227
850,1883154.7757881775,0.03955572876071707
851,2909369.3392931935,0.03721745908028059
852,2607163.953505437,0.03585346843335931
853,2974343.096107596,0.03078721745908028
854,2645034.3609375,0.028059236165237724
855,4034966.692499999,0.0362431800467654
856,3511724.1914117644,0.033125487139516754
857,2907215.628300001,0.02922837100545596
858,3887936.730899999,0.02922837100545596
859,3384808.2031304333,0.02240841777084957
860,3536581.2951724133,0.011301636788776305
861,3144925.7384210527,0.0037022603273577552
862,1882409.16375,0.002338269680436477
863,3229585.1260714293,0.010911925175370226
864,3131082.319090909,0.00857365549493375
865,2319922.623970588,0.006625097427903352
866,4647224.9901315775,0.0074045206547155105
867,5149007.775000001,0.005845674201091193
868,3861764.5500000007,0.004091971940763835
869,6717709.2225,0.0035074045206547155
870,3497643.4435714292,0.004091971940763835
871,3659149.9211538457,0.002533125487139517
872,5571404.607857143,0.004091971940763835
873,4673797.660588236,0.003312548713951676
874,5717927.454545455,0.0021434138737334374
875,5438872.4535,0.0019485580670303975
876,3566889.10125,0.002338269680436477
877,8233127.901000001,0.0019485580670303975
878,3899875.95,0.0019485580670303975
879,4046290.2675000005,0.0019485580670303975
880,3553776.45,0.001558846453624318
881,11299146.786,0.0009742790335151987
882,3424765.0365000004,0.0019485580670303975
883,7039964.8884375,0.003117692907248636
884,5285007.894375,0.001558846453624318
885,1679842.26,0.00019485580670303975
886,7852330.718181819,0.0021434138737334374
887,4061638.7549999994,0.002338269680436477
888,4579922.4075,0.002338269680436477
889,5496880.519285714,0.004091971940763835
890,6087737.990571424,0.006819953234606391
891,3994235.549999999,0.006040530007794232
892,4422326.990625,0.004676539360872954
893,1610141.9660526318,0.0037022603273577552
894,5594379.493206522,0.017926734216679657
895,4798088.305515464,0.018901013250194856
896,4790138.9600769235,0.012665627435697584
897,3100166.2022727276,0.0171473109898675
898,3991505.8923837217,0.01675759937646142
899,3507732.7246698104,0.020654715510522212
900,4048196.2205202295,0.03371005455962588
901,5203631.79,0.05319563522992985
902,4343807.970517241,0.050857365549493376
903,3764444.6345070438,0.05533904910366329
904,4789565.3805586565,0.06975837879968823
905,4370966.699659091,0.07716289945440374
906,4634931.019341376,0.10502727981293843
907,4767058.400478266,0.13445050662509742
908,3926324.000501644,0.11847233047544817
909,4114607.4858966535,0.12821512081060016
910,4354405.446719244,0.12353858144972721
911,3828740.6594776087,0.11749805144193297
912,3881283.698062501,0.1402961808261886
913,4452133.57625954,0.15315666406858924
914,3439753.6899862494,0.14166017147310989
915,3354006.8830373846,0.12509742790335152
916,3781817.3899247027,0.1293842556508184
917,3464920.5837303833,0.13659392049883087
918,3341238.4711103523,0.1430241621200312
919,4137913.8729921295,0.1484801247077163
920,3720872.2736733137,0.1270459859703819
921,3109359.1759048346,0.12490257209664848
922,3256116.8359021912,0.11554949337490257
923,3463893.4082984277,0.11165237724084177
924,3765207.4088117,0.10658612626656275
925,3969848.8725852305,0.10288386593920498
926,3082627.940790065,0.08632112236944661
927,3302837.4280051184,0.07618862042088854
928,3272695.667271542,0.07462977396726422
929,3056938.04392857,0.07365549493374902
930,2741918.4053911995,0.07969602494154326
931,3130981.68372236,0.07930631332813717
932,2637970.590686745,0.0808651597817615
933,2743238.6826358684,0.07170693686671863
934,2133891.2514030607,0.07638347622759158
935,2125761.6693396214,0.08261886204208885
936,1920461.8366551737,0.08476227591582229
937,1772940.9803773605,0.09294621979734996
938,1523638.7398899088,0.10619641465315667
939,1258937.1708938538,0.10463756819953235
940,1312475.9092644467,0.1112626656274357
941,1361881.0986655944,0.12120031176929072
942,1237053.2401720837,0.10190958690568978
943,1336756.9373885337,0.09177708495713172
944,1233022.58430131,0.08924395946999221
945,1518866.861631016,0.07287607170693687
946,1806823.2791280649,0.0715120810600156
947,1632431.2477429458,0.06215900233826968
948,1578412.1391573038,0.052026500389711614
949,1678790.3417088608,0.04618082618862042
950,1849222.2881249993,0.037412314886983634
951,1734890.4320718239,0.0352689010132502
952,1868150.5484693882,0.028643803585346843
953,2290573.2711599995,0.02435697583787997
954,2280762.808155737,0.02377240841777085
955,2248295.550820311,0.02494154325798909
956,2228135.146327433,0.02201870615744349
957,2041533.575357142,0.019095869056897894
958,1858935.0337500004,0.014029618082618862
959,2650277.3839534875,0.01675759937646142
960,1699423.2311538465,0.017731878409976618
961,2021903.4741428571,0.020459859703819173
962,1812879.366067415,0.017342166796570538
963,1710364.6824545446,0.021434138737334373
964,2144899.044174758,0.020070148090413093
965,1824860.626363637,0.019290724863600936
966,2186817.4479098357,0.02377240841777085
967,1942160.8257391308,0.02240841777084957
968,1954826.2123308268,0.025915822291504288
969,2302689.685609756,0.02396726422447389
970,1922918.5759655163,0.028254091971940763
971,1919419.0883093525,0.027084957131722525
972,2382629.373409091,0.03858144972720187
973,2574363.234789472,0.055533904910366326
974,1825501.200674157,0.052026500389711614
975,1901976.766777004,0.05592361652377241
976,1786079.4062264138,0.06196414653156664
977,1678364.593468585,0.07443491816056118
978,1604603.8258977279,0.08573655494933749
979,1338755.0473124988,0.09353078721745908
980,1158407.0542793612,0.10950896336710834
981,1264677.4070847468,0.11496492595479345
982,1328431.2034292752,0.11847233047544817
983,1271035.175854764,0.12879968823070928
984,1410711.2010000013,0.12081060015588464
985,1519123.827805465,0.12120031176929072
986,1462685.4315940763,0.11184723304754482
987,1476702.936944443,0.09469992205767731
988,1573067.0149714262,0.10229929851909587
989,1735113.7807078648,0.08671083398285269
990,1668535.7323584903,0.06196414653156664
991,2184898.0251024584,0.0475448168355417
992,2084892.3404126223,0.040140296180826186
993,2103769.93787234,0.036632891660171474
994,2163733.843012049,0.0323460639127046
995,2690422.728143713,0.03254091971940764
996,2376105.8223579554,0.034294621979735
997,2660445.2439642847,0.027279812938425563
998,2398302.48375,0.025720966484801246
999,3740093.4109090897,0.03215120810600156
1000,3006271.7623928557,0.027279812938425563
1001,2860483.4437499987,0.024162120031176928
1002,3365830.250091745,0.021239282930631334
1003,2982631.932197801,0.017731878409976618
1004,3474685.757755101,0.009547934528448947
1005,2689811.924318182,0.004286827747466875
1006,2526074.02125,0.002338269680436477
1007,3211440.9091071426,0.005455962587685113
